,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret,before,after,close_,ret
2018-08-01,PRU,Prudential Fina...,24079.0,amc,3.08,,,,-0.63%,100.51,99.01,99.88,-0.014923888170331301
2018-08-01,DXCM,"Dexcom, Inc.",34935.0,amc,-0.2,,,,30.65%,95.44,119.4,124.69,0.25104777870913675
2018-08-01,XPO,"Xpo Logistics,...",7182.0,amc,0.97,,,,0.50%,99.92,96.28,100.42,-0.036429143314651746
2018-08-01,MIC,Macquarie Infra...,2466.0,amc,0.41,,,,3.31%,45.07,45.08,46.56,0.0002218770800976877
2018-08-01,ARCC,Ares Capital Co...,6234.0,bmo,0.39,,,,2.08%,,,,
2018-08-01,MEET,"Meet Group, Inc...",444.0,bmo,0.06,,,,-4.43%,,,,
2018-08-01,NMM,Navios Maritime...,74.0,bmo,0.6,,,,1.49%,,,,
2018-08-01,MET,"Metlife, Inc.",32682.0,amc,1.17,,,,1.25%,45.62,46.0,46.19,0.008329679964927728
2018-07-31,ZEN,"Zendesk, Inc.",9795.0,amc,0.0,,,,12.06%,54.47,61.36,61.04,0.12649164677804303
2018-07-31,ZAGG,Zagg Inc,89.0,amc,0.17,,,,-4.36%,,,,
2018-07-31,SMG,The Scotts Mira...,7913.0,amc,2.55,,,,-3.49%,79.43,80.83,76.66,0.017625582273699925
2018-07-31,ARNC,Arconic Corpora...,1578.0,bmo,0.29,,,,--,,,,
2018-07-31,SKT,Tanger Factory...,575.0,amc,0.59,,,,1.47%,,,,
2018-07-31,UIS,Unisys Corporat...,715.0,amc,0.27,,,,13.23%,,,,
2018-07-31,RL,Ralph Lauren Co...,5568.0,bmo,1.39,,,,-0.67%,135.89,145.0,134.98,0.06703951725660473
2018-07-31,NBR,Nabors Industri...,311.0,amc,-10.5,,,,6.52%,,,,
2018-07-31,INCY,Incyte Corporat...,22153.0,bmo,0.3,,,,-2.97%,68.58,69.34,66.54,0.011081948089822102
2018-07-31,WLL,Whiting Petrole...,64.0,amc,0.62,,,,-8.24%,,,,
2018-07-31,GERN,Geron Corporati...,327.0,amc,-0.04,,,,-3.90%,,,,
2018-07-31,RBBN,Ribbon Communic...,637.0,bmo,0.02,,,,-4.97%,,,,
2018-07-31,SNY,Sanofi,122978.0,bmo,0.72,,,,1.00%,,,,
2018-07-31,MN,Manning  Napier...,52.0,amc,0.06,,,,-1.64%,,,,
2018-07-31,ETN,Eaton Corporati...,33960.0,bmo,1.32,,,,4.14%,79.86,80.2,83.17,0.004257450538442287
2018-07-31,NBIX,Neurocrine Bios...,11586.0,amc,-0.18,,,,13.00%,100.49,106.25,113.55,0.05731913623246099
2018-07-31,HMC,Honda Motor Co....,45837.0,bmo,0.99,,,,0.76%,,,,
2018-07-31,IRMD,Iradimed Corpor...,280.0,amc,0.1,,,,4.13%,,,,
2018-07-31,GNW,Genworth Financ...,1541.0,amc,0.27,,,,1.30%,,,,
2018-07-31,ENPH,"Enphase Energy,...",7286.0,amc,0.01,,,,-6.05%,,,,
2018-07-31,OSK,Oshkosh Corpora...,4889.0,bmo,2.02,,,,2.37%,73.51,75.95,75.25,0.03319276288940287
2018-07-31,FISV,"Fiserv, Inc.",71481.0,amc,0.74,,,,-0.98%,75.48,75.48,74.74,0.0
2018-07-31,ECL,Ecolab Inc.,61479.0,bmo,1.27,,,,-0.03%,140.74,140.58,140.7,-0.0011368480886740917
2018-07-31,DVN,Devon Energy Co...,4137.0,amc,0.37,,,,-3.42%,45.01,42.5,43.47,-0.05576538546989551
2018-07-31,AMT,American Tower...,114448.0,bmo,1.78,,,,3.87%,142.72,146.86,148.24,0.02900784753363239
2018-07-31,ARCH,Arch Coal Inc.,499.0,bmo,1.95,,,,4.46%,,,,
2018-07-31,GLUU,Glu Mobile Inc....,1513.0,amc,0.05,,,,10.88%,,,,
2018-07-31,JCI,Johnson Control...,23365.0,bmo,0.8,,,,2.88%,36.46,36.53,37.51,0.0019199122325836981
2018-07-31,AAPL,Apple Inc.,1378059.0,amc,2.17,,,,5.89%,190.29,199.13,201.5,0.046455410163434685
2018-07-31,BP,Bp P.l.c.,78132.0,bmo,0.85,,,,1.53%,,,,
2018-07-31,PFE,Pfizer Inc.,212139.0,bmo,0.75,,,,3.47%,38.59,38.21,39.93,-0.009847110650427648
2018-07-31,PG,Procter  Gamble...,286976.0,bmo,0.9,,,,0.85%,80.2,80.39,80.88,0.0023690773067330806
2018-07-31,IQ,"Iqiyi, Inc. Spo...",12171.0,amc,-2.3,,,,0.22%,,,,
2018-07-31,SNE,Sony Corporatio...,80999.0,bmo,1.16,,,,3.21%,,,,
2018-07-31,SHOP,Shopify Inc.,88863.0,bmo,-0.02,,,,-6.67%,,,,
2018-07-31,BIDU,"Baidu, Inc.",36848.0,amc,2.63,,,,-7.73%,,,,
2018-07-31,ARCB,Arcbest Corpora...,566.0,amc,0.99,,,,-1.72%,,,,
2018-07-31,ADM,Archer Daniels...,21837.0,bmo,0.78,,,,1.92%,47.35,49.25,48.26,0.040126715945089764
2018-07-31,AMED,"Amedisys, Inc.",6218.0,amc,0.78,,,,10.88%,,,,
2018-07-31,MOH,Molina Healthca...,11001.0,amc,1.09,,,,17.15%,104.09,120.84,121.94,0.16091843596887312
2018-07-31,NOA,North American...,207.0,amc,-0.12,,,,8.40%,,,,
2018-07-31,LADR,Ladder Capital...,962.0,amc,0.4,,,,3.63%,,,,
2018-07-31,PAYC,Paycom Software...,17408.0,amc,0.49,,,,18.53%,106.25,116.05,125.94,0.09223529411764697
2018-07-31,HUN,Huntsman Corpor...,4003.0,bmo,0.87,,,,6.01%,31.63,32.24,33.53,0.01928548846032263
2018-07-31,CMI,Cummins Inc.,25020.0,bmo,3.67,,,,4.08%,137.21,136.9,142.81,-0.002259310545878579
2018-07-31,AKAM,Akamai Technolo...,17169.0,amc,0.79,,,,-4.82%,75.26,70.26,71.63,-0.06643635397289394
2018-07-31,QLYS,"Qualys, Inc.",4493.0,amc,0.35,,,,-2.35%,,,,
2018-07-31,OKE,"Oneok, Inc.",15186.0,amc,0.67,,,,-3.29%,70.44,71.04,68.12,0.008517887563884274
2018-07-31,VMC,Vulcan Material...,14345.0,bmo,1.37,,,,-4.46%,117.23,115.59,112.0,-0.013989593107566312
2018-07-31,ASH,Ashland Global...,4046.0,amc,1.03,,,,2.07%,82.11,83.01,83.81,0.010960906101571188
2018-07-31,CHTR,Charter Communi...,127402.0,bmo,0.95,,,,3.63%,293.9,307.13,304.58,0.04501531133038461
2018-07-31,BGFV,Big 5 Sporting...,41.0,amc,0.11,,,,-8.14%,,,,
2018-07-31,ENLC,Enlink Midstrea...,1155.0,amc,0.2,,,,8.78%,,,,
2018-07-31,MTSI,Macom Technolog...,2118.0,amc,0.12,,,,-2.59%,,,,
2018-07-31,HRZN,Horizon Technol...,184.0,amc,0.26,,,,0.65%,,,,
2018-07-31,CACC,Credit Acceptan...,6713.0,amc,6.44,,,,11.31%,383.6,395.2,426.99,0.03023983315954104
2018-07-31,VRSK,Verisk Analytic...,28019.0,amc,1.01,,,,3.79%,110.62,112.63,114.81,0.018170312782498588
2018-07-31,CEQP,Crestwood Equit...,1033.0,bmo,-0.07,,,,1.13%,,,,
2018-07-31,NLST,"Netlist, Inc.",34.0,amc,-0.04,,,,-10.36%,,,,
2018-07-31,MAS,Masco Corporati...,12304.0,bmo,0.76,,,,2.18%,39.47,39.66,40.33,0.0048137826197112155
2018-07-31,SIMO,Silicon Motion...,1646.0,amc,0.77,,,,2.69%,,,,
2018-07-31,WIRE,Encore Wire Cor...,995.0,amc,0.63,,,,6.05%,,,,
2018-07-31,BXP,Boston Properti...,13359.0,amc,1.56,,,,3.43%,125.53,122.35,129.84,-0.02533258981916675
2018-07-31,CHRW,C.h. Robinson W...,10921.0,amc,1.06,,,,3.42%,92.23,93.8,95.38,0.017022660739455686
2018-07-31,SOI,Solaris Oilfiel...,314.0,amc,0.38,,,,-3.38%,,,,
2018-07-31,ZIXI,Zix Corporation...,383.0,amc,0.08,,,,0.37%,,,,
2018-07-31,GLAD,Gladstone Capit...,219.0,amc,0.22,,,,1.18%,,,,
2018-07-31,CMCO,Columbus Mckinn...,721.0,bmo,0.6,,,,3.97%,,,,
2018-07-31,EXR,Extra Space Sto...,12489.0,amc,1.15,,,,-1.43%,93.97,91.77,92.63,-0.023411727146961825
2018-07-31,TEX,Terex Corporati...,1089.0,amc,0.9,,,,-10.09%,,,,
2018-07-31,VIVO,Meridian Biosci...,662.0,bmo,0.17,,,,3.61%,,,,
2018-07-31,HBM,Hudbay Minerals...,705.0,amc,0.13,,,,-4.81%,,,,
2018-07-31,DORM,Dorman Products...,2268.0,bmo,1.07,,,,1.36%,,,,
2018-07-31,FTS,Fortis Inc.,17811.0,bmo,0.44,,,,0.99%,,,,
2018-07-31,AME,"Ametek, Inc.",21041.0,bmo,0.78,,,,2.27%,76.07,76.42,77.8,0.004601025371368639
2018-07-31,IGT,International G...,1722.0,bmo,0.34,,,,4.25%,24.25,26.08,25.28,0.0754639175257732
2018-07-31,LL,Lumber Liquidat...,286.0,bmo,0.23,,,,-20.64%,,,,
2018-07-31,WEC,Wec Energy Grou...,28935.0,bmo,0.66,,,,1.79%,65.2,65.37,66.37,0.0026073619631901135
2018-07-31,COHR,"Coherent, Inc.",3522.0,amc,3.58,,,,13.41%,158.06,164.01,179.25,0.03764393268379096
2018-07-31,EVTC,"Evertec, Inc.",2097.0,amc,0.45,,,,2.15%,,,,
2018-07-31,AMSC,American Superc...,164.0,amc,-0.29,,,,11.97%,,,,
2018-07-31,STAG,Stag Industrial...,4000.0,amc,0.44,,,,1.54%,,,,
2018-07-31,RCKY,"Rocky Brands, I...",152.0,amc,0.21,,,,23.21%,,,,
2018-07-31,MAXR,Maxar Technolog...,911.0,bmo,1.08,,,,-5.37%,,,,
2018-07-31,ES,Eversource Ener...,28160.0,amc,0.75,,,,-1.61%,60.72,59.8,59.74,-0.015151515151515138
2018-07-31,MKL,Markel Corporat...,12362.0,amc,8.49,,,,2.87%,1170.0,1165.0,1203.56,-0.004273504273504258
2018-07-31,CAI,Cai Internation...,329.0,amc,0.91,,,,11.98%,,,,
2018-07-31,IPGP,Ipg Photonics C...,8240.0,bmo,2.22,,,,-26.87%,224.3,172.45,164.04,-0.23116362015158276
2018-07-31,APTV,Aptiv Plc,19205.0,bmo,1.37,,,,6.02%,92.5,93.03,98.07,0.005729729729729849
2018-07-31,CAMT,Camtek Ltd.,499.0,bmo,0.13,,,,-2.49%,,,,
2018-07-31,XYL,Xylem Inc.,11936.0,bmo,0.71,,,,9.32%,70.03,71.81,76.56,0.025417678137940936
2018-07-31,TKR,Timken Company...,3193.0,bmo,1.08,,,,7.07%,46.0,48.0,49.25,0.04347826086956519
2018-07-31,OLN,Olin Corporatio...,1899.0,amc,0.39,,,,0.10%,29.51,30.94,29.54,0.048458149779735615
2018-07-31,TX,Ternium S.a.,3119.0,amc,1.83,,,,-0.30%,,,,
2018-07-31,MATX,"Matson, Inc.",1230.0,amc,0.66,,,,-0.19%,,,,
2018-07-31,IRDM,Iridium Communi...,3041.0,bmo,-0.06,,,,-2.26%,,,,
2018-07-31,SLCA,U.s. Silica Hol...,218.0,bmo,0.68,,,,0.15%,,,,
2018-07-30,TNDM,Tandem Diabetes...,4998.0,amc,-0.35,,,,10.95%,,,,
2018-07-30,ARLP,Alliance Resour...,403.0,bmo,0.63,,,,3.16%,,,,
2018-07-30,KLAC,Kla Corporation...,27282.0,amc,2.14,,,,10.46%,106.3,111.89,117.42,0.0525870178739416
2018-07-30,LOGI,Logitech Intern...,9925.0,amc,0.27,,,,-4.55%,,,,
2018-07-30,RIG,Transocean Ltd....,817.0,amc,-0.17,,,,-3.81%,13.38,13.28,12.87,-0.007473841554559102
2018-07-30,CAT,Caterpillar Inc...,65019.0,bmo,2.66,,,,-1.97%,142.56,145.71,139.75,0.022095959595959558
2018-07-30,ALSN,Allison Transmi...,4269.0,amc,1.0,,,,12.39%,41.82,43.5,47.0,0.04017216642754673
2018-07-30,RCII,"Rentacenter, In...",1369.0,amc,0.23,,,,0.82%,,,,
2018-07-30,STX,Seagate Technol...,13611.0,bmo,1.45,,,,-1.26%,,,,
2018-07-30,ILMN,"Illumina, Inc.",53368.0,amc,1.11,,,,12.14%,289.24,313.11,324.36,0.08252662149080359
2018-07-30,SPWR,Sunpower Corpor...,1227.0,amc,-0.32,,,,7.08%,,,,
2018-07-30,RRC,Range Resources...,1532.0,amc,0.1,,,,5.90%,14.57,15.07,15.43,0.034317089910775644
2018-07-30,HLIT,Harmonic Inc.,521.0,amc,0.0,,,,-2.65%,,,,
2018-07-30,SPG,Simon Property...,18490.0,bmo,2.91,,,,1.95%,168.58,168.6,171.86,0.00011863803535394624
2018-07-30,BAH,Booz Allen Hami...,11002.0,bmo,0.58,,,,-2.06%,45.74,47.12,44.8,0.030170529077393926
2018-07-30,TREX,"Trex Company, I...",6949.0,amc,0.64,,,,21.26%,,,,
2018-07-30,MEDP,Medpace Holding...,3283.0,amc,0.42,,,,30.38%,,,,
2018-07-30,MCY,Mercury General...,2227.0,bmo,0.55,,,,8.46%,45.27,47.85,49.1,0.05699138502319423
2018-07-30,PGTI,"Pgt, Inc.",802.0,bmo,0.31,,,,1.47%,,,,
2018-07-30,KBR,"Kbr, Inc.",3337.0,bmo,0.33,,,,3.42%,,,,
2018-07-30,CSLT,Castlight Healt...,118.0,amc,-0.05,,,,-25.84%,,,,
2018-07-30,EPR,Epr Properties,2446.0,amc,1.86,,,,0.44%,66.2,66.37,66.49,0.002567975830815694
2018-07-30,CGNX,Cognex Corporat...,9742.0,amc,0.36,,,,19.28%,44.25,48.5,52.78,0.09604519774011289
2018-07-30,HSII,Heidrick  Strug...,428.0,amc,0.45,,,,19.59%,,,,
2018-07-27,CL,Colgatepalmoliv...,61953.0,bmo,0.77,,,,-0.42%,66.94,65.92,66.66,-0.015237526142814373
2018-07-27,DLNG,Dynagas Lng Par...,58.0,bmo,0.0,,,,-2.51%,,,,
2018-07-27,BEN,Franklin Resour...,9346.0,bmo,0.75,,,,-0.86%,32.73,32.76,32.45,0.0009165902841430373
2018-07-27,IMGN,"Immunogen, Inc....",816.0,bmo,-0.29,,,,-1.56%,,,,
2018-07-27,POR,Portland Genera...,4216.0,bmo,0.42,,,,-1.10%,,,,
2018-07-27,GT,The Goodyear Ti...,1773.0,bmo,0.56,,,,9.46%,21.15,20.84,23.15,-0.014657210401891163
2018-07-27,PSXP,Phillips 66 Par...,10202.0,bmo,0.89,,,,-0.89%,,,,
2018-07-27,BGSF,Bg Staffing Inc...,108.0,bmo,0.3,,,,-7.79%,,,,
2018-07-27,WY,Weyerhaeuser Co...,15066.0,bmo,0.41,,,,-3.09%,34.91,34.95,33.83,0.0011458034947009477
2018-07-27,WELL,Welltower Inc.,21154.0,bmo,0.99,,,,-3.89%,64.31,62.27,61.81,-0.03172134971233087
2018-07-27,CVX,Chevron Corpora...,171202.0,bmo,2.06,,,,1.63%,123.95,122.79,125.97,-0.009358612343686956
2018-07-27,COG,Cabot Oil  Gas...,7908.0,bmo,0.19,,,,-7.73%,24.72,24.0,22.81,-0.029126213592232997
2018-07-27,VTR,"Ventas, Inc.",13039.0,bmo,1.02,,,,-3.87%,57.32,57.62,55.1,0.005233775296580534
2018-07-27,SYF,Synchrony Finan...,11890.0,bmo,0.82,,,,-0.27%,30.0,30.57,29.92,0.018999999999999906
2018-07-27,PSX,Phillips 66,34174.0,bmo,2.16,,,,2.41%,116.0,117.79,118.79,0.015431034482758621
2018-07-27,IRM,Iron Mountain I...,7416.0,bmo,0.53,,,,-2.79%,35.45,36.0,34.46,0.015514809590973178
2018-07-27,TEN,Tenneco Inc.,412.0,bmo,2.0,,,,1.59%,,,,
2018-07-27,MRK,"Merck  Co., Inc...",203745.0,bmo,1.03,,,,-0.81%,64.01,62.45,63.49,-0.02437119200124982
2018-07-27,XOM,Exxon Mobil Cor...,192257.0,bmo,1.26,,,,-2.75%,84.24,80.97,81.92,-0.03881766381766383
2018-07-27,ABBV,Abbvie Inc.,136850.0,bmo,1.98,,,,-3.60%,93.94,91.34,90.56,-0.02767724079199485
2018-07-27,TWTR,"Twitter, Inc.",24300.0,bmo,0.17,,,,-20.54%,42.94,37.25,34.12,-0.13251047973917085
2018-07-27,AON,Aon Plc,45512.0,bmo,1.63,,,,-2.49%,148.19,146.81,144.5,-0.009312369255685238
2018-07-27,MCO,Moodys Corporat...,50139.0,bmo,1.88,,,,-4.91%,185.72,182.0,176.6,-0.020030152918371735
2018-07-27,SBSI,Southside Bancs...,931.0,bmo,0.59,,,,-1.63%,,,,
2018-07-27,TPH,Tri Pointe Grou...,1865.0,bmo,0.35,,,,-7.70%,,,,
2018-07-27,CIVB,Civista Bancsha...,244.0,bmo,0.44,,,,-4.54%,,,,
2018-07-27,WETF,Wisdomtree Inve...,468.0,bmo,0.09,,,,1.29%,,,,
2018-07-27,FORR,Forrester Resea...,589.0,bmo,0.38,,,,2.77%,,,,
2018-07-27,VRTS,Virtus Investme...,716.0,bmo,3.02,,,,-0.19%,,,,
2018-07-27,PFS,Provident Finan...,859.0,bmo,0.3,,,,-5.27%,,,,
2018-07-27,VIRT,Virtu Financial...,4596.0,bmo,0.4,,,,-16.57%,25.65,23.0,21.4,-0.10331384015594536
2018-07-27,SAH,Sonic Automotiv...,1128.0,bmo,0.34,,,,2.79%,,,,
2018-07-27,ILPT,Industrial Logi...,1222.0,bmo,0.43,,,,-0.90%,,,,
2018-07-27,MOG.A,Moog Inc.,1769.0,bmo,1.14,,,,-8.17%,,,,
2018-07-27,ABCB,Ameris Bancorp,1683.0,bmo,0.84,,,,-2.51%,,,,
2018-07-27,MGLN,Magellan Health...,1872.0,bmo,1.23,,,,-20.88%,,,,
2018-07-27,B,"Barnes Group, I...",1906.0,bmo,0.75,,,,6.47%,,,,
2018-07-27,ALV,"Autoliv, Inc.",5552.0,bmo,1.88,,,,0.36%,,,,
2018-07-27,HRC,Hillrom Holding...,6767.0,bmo,1.13,,,,-6.17%,95.88,94.39,89.96,-0.015540258656654093
2018-07-27,KOF,Coca Cola Femsa...,9196.0,bmo,0.7,,,,-0.24%,,,,
2018-07-27,IMO,Imperial Oil Li...,11466.0,bmo,0.39,,,,-1.15%,,,,
2018-07-27,FMX,Fomento Economi...,24228.0,bmo,0.98,,,,0.77%,,,,
2018-07-27,CPLP,Capital Product...,150.0,bmo,0.28,,,,-0.32%,,,,
2018-07-27,ZBH,Zimmer Biomet H...,26077.0,bmo,1.88,,,,7.76%,117.11,126.0,126.2,0.07591153616258217
2018-07-26,AMZN,"Amazon.com, Inc...",1218196.0,amc,2.49,,,,0.51%,1808.0,1876.05,1817.27,0.037638274336283084
2018-07-26,AMGN,Amgen Inc.,135120.0,amc,3.52,,,,-0.83%,194.05,196.0,192.44,0.010048956454521862
2018-07-26,ABMD,"Abiomed, Inc.",10066.0,bmo,0.8,,,,-10.78%,430.64,414.87,384.21,-0.036619914545792276
2018-07-26,MCD,Mcdonalds Corpo...,138539.0,bmo,1.92,,,,-1.73%,158.89,158.23,156.14,-0.004153817106174018
2018-07-26,LRCX,Lam Research Co...,39727.0,amc,4.98,,,,7.20%,177.26,185.0,190.02,0.04366467336116453
2018-07-26,RDS.A,Royal Dutch She...,129045.0,bmo,1.41,,,,-3.67%,,,,
2018-07-26,SBUX,Starbucks Corpo...,91116.0,amc,0.6,,,,1.36%,51.45,51.4999,52.15,0.0009698736637511196
2018-07-26,MO,"Altria Group, I...",72569.0,bmo,1.0,,,,-3.03%,57.85,56.34,56.1,-0.02610198789974072
2018-07-26,BMY,Bristolmyers Sq...,135128.0,bmo,0.87,,,,-1.90%,59.04,60.11,57.92,0.018123306233062353
2018-07-26,MA,Mastercard Inco...,302015.0,bmo,1.53,,,,-3.17%,214.16,210.15,207.37,-0.01872431826671639
2018-07-26,INTC,Intel Corporati...,266446.0,amc,0.99,,,,-8.59%,52.16,48.76,47.68,-0.06518404907975461
2018-07-26,VLO,Valero Energy C...,27169.0,bmo,2.0,,,,6.86%,109.33,109.71,116.83,0.0034757157230402846
2018-07-26,WDC,Western Digital...,13298.0,amc,3.52,,,,-7.73%,77.09,74.49,71.13,-0.033726812816188945
2018-07-26,MPC,Marathon Petrol...,22850.0,bmo,1.98,,,,7.28%,74.72,75.89,80.16,0.015658458244111273
2018-07-26,NOK,Nokia Corporati...,22161.0,bmo,0.04,,,,-7.19%,,,,
2018-07-26,ALXN,Alexion Pharmac...,26477.0,bmo,1.69,,,,-0.49%,137.18,137.86,136.51,0.004956990814987572
2018-07-26,IP,International P...,13383.0,bmo,1.09,,,,-1.89%,53.04,53.44,52.04,0.007541478129713397
2018-07-26,TEAM,Atlassian Corpo...,22592.0,amc,0.12,,,,10.49%,66.83,77.93,73.84,0.16609307197366463
2018-07-26,LUV,Southwest Airli...,16335.0,bmo,1.25,,,,8.43%,52.29,52.1,56.7,-0.0036335819468349406
2018-07-26,NRZ,New Residential...,2980.0,bmo,0.54,,,,-3.44%,18.59,18.6,17.95,0.0005379236148468358
2018-07-26,CMCSA,Comcast Corpora...,180300.0,bmo,0.61,,,,3.98%,33.42,34.84,34.75,0.04248952722920407
2018-07-26,EA,Electronic Arts...,35595.0,amc,0.06,,,,-5.70%,141.9,134.94,133.81,-0.049048625792811884
2018-07-26,PCG,Pacific Gas  El...,6283.0,bmo,0.95,,,,3.98%,42.99,43.42,44.7,0.010002326122354077
2018-07-26,AAL,American Airlin...,4440.0,bmo,1.59,,,,4.79%,38.19,37.85,40.02,-0.00890285415030101
2018-07-26,COP,Conocophillips,45235.0,bmo,1.06,,,,0.41%,71.51,71.22,71.8,-0.004055376870367833
2018-07-25,QCOM,Qualcomm Incorp...,90984.0,amc,0.71,,,,7.00%,59.42,63.05,63.58,0.06109054190508245
2018-07-25,BEAT,"Biotelemetry, I...",1611.0,amc,0.31,,,,10.04%,,,,
2018-07-25,KO,Cocacola Compan...,200486.0,bmo,0.6,,,,1.83%,45.26,46.0,46.09,0.016349977905435242
2018-07-25,GM,General Motors...,37036.0,bmo,1.84,,,,-4.64%,39.48,37.45,37.65,-0.05141843971631188
2018-07-25,PYPL,Paypal Holdings...,181979.0,amc,0.56,,,,-2.44%,91.37,88.51,89.14,-0.03130130239684792
2018-07-25,BA,The Boeing Comp...,82307.0,bmo,3.24,,,,-0.66%,358.27,351.52,355.92,-0.018840539258101474
2018-07-25,V,Visa Inc.,379448.0,amc,1.08,,,,-0.10%,142.64,141.61,142.5,-0.007220975883342473
2018-07-25,F,Ford Motor Comp...,22709.0,amc,0.31,,,,-5.99%,10.52,10.14,9.89,-0.0361216730038022
2018-07-25,AMD,Advanced Micro...,63010.0,amc,0.12,,,,14.33%,16.05,17.16,18.35,0.06915887850467284
2018-07-25,FB,"Facebook, Inc.",641304.0,amc,1.75,,,,-18.96%,217.5,174.89,176.26,-0.1959080459770115
2018-07-25,ALGN,Align Technolog...,19346.0,amc,1.09,,,,-4.91%,381.77,377.61,363.02,-0.010896613144039557
2018-07-25,KEM,Kemet Corporati...,1581.0,bmo,0.47,,,,-2.03%,,,,
2018-07-25,GILD,Gilead Sciences...,97628.0,amc,1.55,,,,-0.96%,78.92,77.77,78.16,-0.014571718195641181
2018-07-25,NOC,Northrop Grumma...,55879.0,bmo,3.83,,,,-6.54%,316.17,310.0,295.5,-0.019514817977670296
2018-07-25,NOW,"Servicenow, Inc...",73978.0,amc,0.43,,,,4.60%,183.86,181.5,192.32,-0.01283585336669213
2018-07-25,HCA,"Hca Healthcare,...",36091.0,bmo,2.14,,,,9.22%,108.16,111.85,118.13,0.03411612426035493
2018-07-25,STM,Stmicroelectron...,22643.0,bmo,0.3,,,,-6.09%,,,,
2018-07-25,AGNC,Agnc Investment...,7238.0,amc,0.62,,,,0.62%,19.25,19.29,19.37,0.002077922077922123
2018-07-25,SAVE,Spirit Airlines...,888.0,bmo,1.09,,,,2.07%,,,,
2018-07-25,ANTM,"Anthem, Inc.",74150.0,bmo,4.19,,,,0.75%,246.08,247.4,247.93,0.005364109232769865
2018-07-25,WM,Waste Managemen...,45051.0,bmo,1.01,,,,7.79%,81.49,82.67,87.84,0.014480304331820015
2018-07-25,NEE,"Nextera Energy,...",125084.0,bmo,2.07,,,,-1.45%,170.21,169.02,167.75,-0.006991363609658685
2018-07-25,XLNX,"Xilinx, Inc.",22422.0,amc,0.73,,,,9.59%,67.97,72.19,74.49,0.06208621450639984
2018-07-25,UPS,United Parcel S...,85967.0,bmo,1.92,,,,6.90%,112.44,112.25,120.2,-0.0016897901102810309
2018-07-24,IQV,Iqvia Holdings...,28553.0,bmo,1.24,,,,6.29%,111.37,113.17,118.38,0.016162341743737096
2018-07-24,AMP,Ameriprise Fina...,17136.0,amc,3.51,,,,1.96%,142.46,144.47,145.25,0.014109223641723956
2018-07-24,MLCO,Melco Resorts...,7373.0,bmo,0.25,,,,3.74%,,,,
2018-07-24,ATI,Allegheny Techn...,1099.0,bmo,0.36,,,,6.98%,,,,
2018-07-24,DGX,Quest Diagnosti...,15818.0,bmo,1.75,,,,-8.24%,114.89,105.81,105.42,-0.07903211767777873
2018-07-24,IPG,Interpublic Gro...,6666.0,bmo,0.43,,,,-0.73%,21.98,23.32,21.82,0.060964513193812575
2018-07-24,EDU,New Oriental Ed...,19005.0,bmo,0.52,,,,-1.45%,,,,
2018-07-24,CB,Chubb Limited,55039.0,amc,2.63,,,,0.79%,134.56,132.0,135.62,-0.019024970273483932
2018-07-24,AUDC,Audiocodes Ltd....,1084.0,bmo,0.1,,,,10.16%,,,,
2018-07-24,WCN,Waste Connectio...,24721.0,amc,0.63,,,,3.59%,,,,
2018-07-24,HT,Hersha Hospital...,195.0,amc,0.74,,,,-3.70%,,,,
2018-07-24,SNV,Synovus Financi...,2826.0,bmo,0.88,,,,-8.69%,55.12,51.06,50.33,-0.0736574746008708
2018-07-24,AVY,Avery Dennison...,9223.0,bmo,1.56,,,,11.08%,102.96,109.41,114.37,0.06264568764568779
2018-07-24,EQR,Equity Resident...,22536.0,amc,0.8,,,,1.75%,63.5,64.11,64.61,0.00960629921259848
2018-07-24,FNB,F.n.b. Corporat...,2394.0,bmo,0.27,,,,-5.43%,13.81,13.81,13.06,0.0
2018-07-24,TRU,Transunion,16309.0,bmo,0.6,,,,-2.49%,75.45,75.95,73.57,0.0066269052352552205
2018-07-24,NAVI,Navient Corpora...,1442.0,amc,0.48,,,,-6.60%,14.1,13.6,13.17,-0.03546099290780147
2018-07-24,CSL,Carlisle Compan...,6582.0,amc,1.66,,,,8.12%,112.74,116.0,121.89,0.02891609011885765
2018-07-24,CSGP,"Costar Group, I...",25626.0,amc,1.31,,,,3.20%,424.09,428.7,437.68,0.010870334127190073
2018-07-24,CNI,Canadian Nation...,61186.0,amc,1.05,,,,5.66%,,,,
2018-07-24,CBD,Companhia Brasi...,3098.0,amc,0.16,,,,9.50%,,,,
2018-07-24,MMM,3m Company,89984.0,bmo,2.59,,,,0.93%,198.84,192.94,200.68,-0.029672098169382433
2018-07-24,RUSHA,Rush Enterprise...,1497.0,amc,0.74,,,,-1.21%,,,,
2018-07-24,EEFT,Euronet Worldwi...,4945.0,bmo,1.32,,,,-0.39%,84.35,84.6,84.02,0.0029638411381149865
2018-07-24,WAT,Waters Corporat...,12372.0,bmo,1.92,,,,0.67%,196.45,194.48,197.77,-0.01002799694578771
2018-07-24,VZ,Verizon Communi...,237438.0,bmo,1.14,,,,1.50%,50.75,51.25,51.51,0.009852216748768461
2018-07-24,LMT,Lockheed Martin...,108932.0,bmo,3.89,,,,1.33%,318.33,325.0,322.57,0.02095309898532971
2018-07-24,LLY,Eli Lilly And C...,146289.0,bmo,1.31,,,,5.03%,88.88,91.06,93.35,0.02452745274527457
