startdatetime,ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,gmtOffsetMilliSeconds,quoteType
2020-05-07,NTDOF,"Nintendo Co., Ltd.",2020-05-07T04:00:00.000Z,TNS,219.22,522.59,138.39,0,EQUITY
2020-05-07,CATS,"Catasys, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.43,-0.45,-3.93,0,EQUITY
2020-05-07,CCOI,"Cogent Communications Holdings, Inc.",2020-05-07T04:00:00.000Z,TNS,0.22,0.2,-7.41,0,EQUITY
2020-05-07,CDEFF,Credito Emiliano S.p.A.,2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,CHMA,"Chiasma, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.32,-0.36,-12.5,0,EQUITY
2020-05-07,CLMT,"Calumet Specialty Products Partners, L.P.",2020-05-07T04:00:00.000Z,TNS,-0.17,0.28,262.79,0,EQUITY
2020-05-07,CLNC,"Colony Credit Real Estate, Inc.",2020-05-07T04:00:00.000Z,TNS,0.29,0.63,117.24,0,EQUITY
2020-05-07,OCSL,Oaktree Specialty Lending Corporation,2020-05-07T04:00:00.000Z,TNS,0.1,0.12,16.5,0,EQUITY
2020-05-07,OPCH,"Option Care Health, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.09,-0.11,-15.79,0,EQUITY
2020-05-07,NRC,National Research Corporation,2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,QBAK,Qualstar Corp,2020-05-07T13:00:01.000Z,TAS,,,,0,EQUITY
2020-05-07,DWSN,Dawson Geophysical Co,2020-05-07T16:30:00.000Z,BMO,,,,0,EQUITY
2020-05-07,RINIF,Rinnai Corporation,2020-05-07T04:00:00.000Z,TNS,112.92,120.77,6.95,0,EQUITY
2020-05-07,YMDAF,"Yamada Denki Co., Ltd.",2020-05-07T04:00:00.000Z,TNS,,-0.38,,0,EQUITY
2020-05-07,SRXXF,"SPARX Group Co., Ltd",2020-05-07T04:00:00.000Z,TNS,,1.25,,0,EQUITY
2020-05-07,DITTF,"Daito Trust Construction Co.,Ltd.",2020-05-07T04:00:00.000Z,TNS,270.72,398.7,47.27,0,EQUITY
2020-05-07,ELY,Callaway Golf Company,2020-05-07T04:00:00.000Z,TNS,0.34,0.32,-5.33,0,EQUITY
2020-05-07,EDCFF,Enel Generacion Costanera S.A.,2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,CNSWF,Constellation Software Inc.,2020-05-07T04:00:00.000Z,TNS,7.41,7.27,-1.85,0,EQUITY
2020-05-07,RCPUF,Recipe Unlimited Corporation,2020-05-07T04:00:00.000Z,TNS,0.29,0.13,-55.17,0,EQUITY
2020-05-07,NWSA,News Corporation,2020-05-07T04:00:00.000Z,TNS,0.01,0.03,200.0,0,EQUITY
2020-05-07,LODE,Comstock Mining Inc,2020-05-07T16:30:00.000Z,BMO,,,,0,EQUITY
2020-05-07,SMTX,SMTC Corp,2020-05-07T12:30:00.000Z,TAS,,,,0,EQUITY
2020-05-08,JSDA,Jones Soda Co,2020-05-08T00:00:00.000Z,AMC,,,,0,EQUITY
2020-05-07,BANX,StoneCastle Financial Corp.,2020-05-07T04:00:00.000Z,TNS,0.41,0.34,-16.05,0,EQUITY
2020-05-07,XAN,Exantas Capital Corp.,2020-05-07T04:00:00.000Z,TNS,0.3,0.23,-23.33,0,EQUITY
2020-05-07,BAP,Credicorp Ltd.,2020-05-07T04:00:00.000Z,TNS,3.8,0.77,-79.71,0,EQUITY
2020-05-07,SCOR,"comScore, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.29,-0.19,34.48,0,EQUITY
2020-05-07,HMN,Horace Mann Educators Corporation,2020-05-07T04:00:00.000Z,TNS,0.69,0.78,13.04,0,EQUITY
2020-05-07,PRA,ProAssurance Corporation,2020-05-07T04:00:00.000Z,TNS,0.05,-0.02,-144.44,0,EQUITY
2020-05-07,MATW,Matthews International Corporation,2020-05-07T04:00:00.000Z,TNS,0.38,0.63,65.79,0,EQUITY
2020-05-07,TMST,TimkenSteel Corporation,2020-05-07T04:00:00.000Z,TNS,-0.23,-0.25,-7.3,0,EQUITY
2020-05-07,TROV,"Cardiff Oncology, Inc.",2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,CYRX,"Cryoport, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.05,-0.11,-103.7,0,EQUITY
2020-05-07,CZNC,Citizens & Northern Corporation,2020-05-07T04:00:00.000Z,TNS,,0.31,,0,EQUITY
2020-05-07,SUNS,Solar Senior Capital Ltd.,2020-05-07T04:00:00.000Z,TNS,0.35,0.35,0.0,0,EQUITY
2020-05-07,UTX-WI,Raytheon Technologies Corporation,2020-05-07T04:00:00.000Z,TNS,1.23,1.78,45.31,0,EQUITY
2020-05-07,GTS,Triple-S Management Corporation,2020-05-07T04:00:00.000Z,TNS,0.52,0.75,44.23,0,EQUITY
2020-05-07,HES,Hess Corporation,2020-05-07T04:00:00.000Z,TNS,-0.65,-0.6,7.69,0,EQUITY
2020-05-07,CLXT,"Calyxt, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.32,-0.34,-6.25,0,EQUITY
2020-05-07,CERC,Cerecor Inc.,2020-05-07T04:00:00.000Z,TNS,-0.1,-0.34,-233.33,0,EQUITY
2020-05-07,CFX,Colfax Corporation,2020-05-07T04:00:00.000Z,TNS,0.37,0.38,1.88,0,EQUITY
2020-05-07,OEC,Orion Engineered Carbons S.A.,2020-05-07T04:00:00.000Z,TNS,0.36,0.44,22.56,0,EQUITY
2020-05-07,CNNE,"Cannae Holdings, Inc.",2020-05-07T04:00:00.000Z,TNS,0.05,8.17,16240.0,0,EQUITY
2020-05-07,COLL,"Collegium Pharmaceutical, Inc.",2020-05-07T04:00:00.000Z,TNS,0.37,0.01,-97.31,0,EQUITY
2020-05-07,CUTR,"Cutera, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.24,-0.6,-150.0,0,EQUITY
2020-05-07,CWSRF,Chartwell Retirement Residences,2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,DLX,Deluxe Corporation,2020-05-07T04:00:00.000Z,TNS,1.04,1.08,3.85,0,EQUITY
2020-05-07,EGAN,eGain Corporation,2020-05-07T04:00:00.000Z,TNS,0.0,0.07,1650.0,0,EQUITY
2020-05-07,ERRPF,Ero Copper Corp.,2020-05-07T04:00:00.000Z,TNS,0.2,0.23,13.86,0,EQUITY
2020-05-07,MXCYY,Metso Corporation,2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,DITTF,"Daito Trust Construction Co.,Ltd.",2020-05-07T04:00:00.000Z,TNS,270.72,398.7,47.27,0,EQUITY
2020-05-07,PACD,Pacific Drilling S.A.,2020-05-07T04:00:00.000Z,TNS,-0.85,-0.81,5.26,0,EQUITY
2020-05-07,DBX,"Dropbox, Inc.",2020-05-07T04:00:00.000Z,TNS,0.14,0.17,25.0,0,EQUITY
2020-05-07,ELCPF,"EDP - Energias de Portugal, S.A.",2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,DOFSQ,Diamond Offshore Drilling Inc,2020-05-07T16:30:00.000Z,BMO,,,,0,EQUITY
2020-05-07,DZSI,"DASAN Zhone Solutions, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.39,-0.25,35.4,0,EQUITY
2020-05-07,DFIN,"Donnelley Financial Solutions, Inc.",2020-05-07T04:00:00.000Z,TNS,0.07,0.21,223.08,0,EQUITY
2020-05-07,IMMQF,Immobiliare Grande Distribuzione SIIQ S.p.A.,2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,PDEX,"Pro-Dex, Inc.",2020-05-07T04:00:00.000Z,TNS,0.22,0.3,36.36,0,EQUITY
2020-05-07,DMLP,Dorchester Minerals LP,2020-05-07T14:59:00.000Z,TNS,,,,0,EQUITY
2020-05-08,DVCR,Diversicare Healthcare Services Inc,2020-05-08T00:00:00.000Z,AMC,,,,0,EQUITY
2020-05-07,DRNA,"Dicerna Pharmaceuticals, Inc.",2020-05-07T04:00:00.000Z,TNS,0.27,-0.31,-216.1,0,EQUITY
2020-05-07,EDPFY,"EDP - Energias de Portugal, S.A.",2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,KDSKF,Koninklijke DSM N.V.,2020-05-07T04:00:00.000Z,TNS,1.05,1.24,17.76,0,EQUITY
2020-05-07,DHC,Diversified Healthcare Trust,2020-05-07T04:00:00.000Z,TNS,-0.08,0.04,151.95,0,EQUITY
2020-05-07,DLR,"Digital Realty Trust, Inc.",2020-05-07T04:00:00.000Z,TNS,0.34,0.9,163.16,0,EQUITY
2020-05-07,DEI,"Douglas Emmett, Inc.",2020-05-07T04:00:00.000Z,TNS,0.06,0.15,154.24,0,EQUITY
2020-05-07,DHCNL,Diversified Healthcare Trust,2020-05-07T04:00:00.000Z,TNS,-0.08,0.04,151.95,0,EQUITY
2020-05-07,DNLI,Denali Therapeutics Inc.,2020-05-07T04:00:00.000Z,TNS,-0.57,-0.55,3.51,0,EQUITY
2020-05-07,RDSMY,Koninklijke DSM N.V.,2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,TTD,"The Trade Desk, Inc.",2020-05-07T04:00:00.000Z,TNS,0.42,0.9,116.35,0,EQUITY
2020-05-07,DGII,Digi International Inc.,2020-05-07T04:00:00.000Z,TNS,0.06,0.07,22.81,0,EQUITY
2020-05-07,DLR-PL,"Digital Realty Trust, Inc.",2020-05-07T04:00:00.000Z,TNS,0.34,0.9,163.16,0,EQUITY
2020-05-07,DSKE,"Daseke, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.07,-0.29,-332.84,0,EQUITY
2020-05-07,KTOS,"Kratos Defense & Security Solutions, Inc.",2020-05-07T04:00:00.000Z,TNS,0.07,0.09,32.35,0,EQUITY
2020-05-07,EQH-PA,"Equitable Holdings, Inc.",2020-05-07T04:00:00.000Z,TNS,1.11,1.08,-3.05,0,EQUITY
2020-05-07,NXE,NexGen Energy Ltd.,2020-05-07T04:00:00.000Z,TNS,-0.03,-0.03,0.0,0,EQUITY
2020-05-07,GPEDF,GEDI Gruppo Editoriale S.p.A.,2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,ENV,"Envestnet, Inc.",2020-05-07T04:00:00.000Z,TNS,0.45,0.57,25.55,0,EQUITY
2020-05-07,EOG,"EOG Resources, Inc.",2020-05-07T04:00:00.000Z,TNS,0.66,0.55,-16.41,0,EQUITY
2020-05-07,EPAM,"EPAM Systems, Inc.",2020-05-07T04:00:00.000Z,TNS,1.4,1.43,2.44,0,EQUITY
2020-05-07,ENR,"Energizer Holdings, Inc.",2020-05-07T04:00:00.000Z,TNS,0.36,0.37,2.78,0,EQUITY
2020-05-07,EVH,"Evolent Health, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.13,-0.14,-6.87,0,EQUITY
2020-05-07,ESGR,Enstar Group Limited,2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,ETTX,Entasis Therapeutics Holdings Inc.,2020-05-07T04:00:00.000Z,TNS,-1.0,-1.15,-14.77,0,EQUITY
2020-05-07,KELTF,Kelt Exploration Ltd.,2020-05-07T04:00:00.000Z,TNS,0.0,0.02,,0,EQUITY
2020-05-07,LYV,"Live Nation Entertainment, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.97,-0.94,3.29,0,EQUITY
2020-05-07,GDEN,"Golden Entertainment, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.31,-1.17,-281.11,0,EQUITY
2020-05-07,ESGRO,Enstar Group Ltd,2020-05-07T13:06:33.000Z,TAS,,,,0,EQUITY
2020-05-07,LAUR,"Laureate Education, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.45,0.47,204.21,0,EQUITY
2020-05-07,EFC-PA,Ellington Financial Inc.,2020-05-07T04:00:00.000Z,TNS,-0.34,0.46,234.9,0,EQUITY
2020-05-07,ENRFF,Enerflex Ltd.,2020-05-07T04:00:00.000Z,TNS,0.3,0.42,40.0,0,EQUITY
2020-05-07,GNE-PA,Genie Energy Ltd.,2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,UEIC,Universal Electronics Inc.,2020-05-07T04:00:00.000Z,TNS,0.83,0.81,-2.41,0,EQUITY
2020-05-07,EQH,"Equitable Holdings, Inc.",2020-05-07T04:00:00.000Z,TNS,1.11,1.08,-3.05,0,EQUITY
2020-05-07,EDRVF,"EDP Renovaveis, S.A.",2020-05-07T04:00:00.000Z,TNS,0.06,0.07,18.33,0,EQUITY
2020-05-07,ENLC,"EnLink Midstream, LLC",2020-05-07T04:00:00.000Z,TNS,0.05,0.14,204.35,0,EQUITY
2020-05-07,ENB,Enbridge Inc.,2020-05-07T04:00:00.000Z,TNS,0.74,0.83,11.86,0,EQUITY
2020-05-07,EXLS,"ExlService Holdings, Inc.",2020-05-07T04:00:00.000Z,TNS,0.75,0.81,7.43,0,EQUITY
2020-05-07,FET,"Forum Energy Technologies, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.1,-0.2,-104.08,0,EQUITY
2020-05-07,SVRGF,Seven Generations Energy Ltd.,2020-05-07T04:00:00.000Z,TNS,0.11,0.1,-10.71,0,EQUITY
2020-05-07,XEL,Xcel Energy Inc.,2020-05-07T04:00:00.000Z,TNS,0.6,0.56,-6.04,0,EQUITY
2020-05-07,MGEE,MGE Energy Inc,2020-05-07T21:22:00.000Z,TAS,,,,0,EQUITY
2020-05-07,LEE,Lee Enterprises Inc,2020-05-07T14:00:00.000Z,TAS,,,,0,EQUITY
2020-05-07,MRAM,"Everspin Technologies, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.08,-0.05,37.5,0,EQUITY
2020-05-07,ECOL,"US Ecology, Inc.",2020-05-07T04:00:00.000Z,TNS,0.17,0.12,-30.23,0,EQUITY
2020-05-07,ENR-PA,"Energizer Holdings, Inc.",2020-05-07T04:00:00.000Z,TNS,0.36,0.37,2.78,0,EQUITY
2020-05-07,GNE,Genie Energy Ltd.,2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,NRG,"NRG Energy, Inc.",2020-05-07T04:00:00.000Z,TNS,0.49,0.53,9.05,0,EQUITY
2020-05-07,ELOX,"Eloxx Pharmaceuticals, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.3,-0.35,-17.45,0,EQUITY
2020-05-07,EDIT,"Editas Medicine, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.79,-0.69,12.33,0,EQUITY
2020-05-07,EFC,Ellington Financial Inc.,2020-05-07T04:00:00.000Z,TNS,-0.34,0.46,234.9,0,EQUITY
2020-05-07,ENDP,Endo International plc,2020-05-07T04:00:00.000Z,TNS,0.55,0.95,73.67,0,EQUITY
2020-05-07,EPIX,ESSA Pharma Inc.,2020-05-07T04:00:00.000Z,TNS,-0.22,-0.45,-104.55,0,EQUITY
2020-05-07,ESGRP,Enstar Group Limited,2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,EURN,Euronav NV,2020-05-07T04:00:00.000Z,TNS,0.87,1.05,20.69,0,EQUITY
2020-05-07,ESTA,Establishment Labs Holdings Inc.,2020-05-07T04:00:00.000Z,TNS,-0.31,-0.79,-151.59,0,EQUITY
2020-05-07,NINE,"Nine Energy Service, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.37,-0.51,-37.84,0,EQUITY
2020-05-07,NSIT,"Insight Enterprises, Inc.",2020-05-07T04:00:00.000Z,TNS,1.14,1.3,13.74,0,EQUITY
2020-05-07,PDCE,"PDC Energy, Inc.",2020-05-07T04:00:00.000Z,TNS,0.03,-8.07,-25318.75,0,EQUITY
2020-05-07,NASB,"NASB Financial, Inc.",2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,FVE,Five Star Senior Living Inc,2020-05-07T16:30:00.000Z,BMO,,,,0,EQUITY
2020-05-07,FPI,Farmland Partners Inc.,2020-05-07T04:00:00.000Z,TNS,-0.1,-0.09,10.0,0,EQUITY
2020-05-07,FPRX,"Five Prime Therapeutics, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.67,-0.57,15.3,0,EQUITY
2020-05-07,FPI-PB,Farmland Partners Inc.,2020-05-07T04:00:00.000Z,TNS,-0.1,-0.09,10.0,0,EQUITY
2020-05-07,FSLR,"First Solar, Inc.",2020-05-07T04:00:00.000Z,TNS,0.27,0.85,211.36,0,EQUITY
2020-05-07,FLXN,"Flexion Therapeutics, Inc.",2020-05-07T04:00:00.000Z,TNS,-1.0,-0.95,4.71,0,EQUITY
2020-05-07,PFSI,"PennyMac Financial Services, Inc.",2020-05-07T04:00:00.000Z,TNS,2.79,3.73,33.55,0,EQUITY
2020-05-07,FUGMF,Fura Gems Inc.,2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,REFR,Research Frontiers Inc,2020-05-07T14:59:00.000Z,TNS,,,,0,EQUITY
2020-05-07,FGEN,"FibroGen, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.39,-0.89,-128.79,0,EQUITY
2020-05-07,FISV,"Fiserv, Inc.",2020-05-07T04:00:00.000Z,TNS,0.99,0.99,0.2,0,EQUITY
2020-05-07,NOMD,Nomad Foods Limited,2020-05-07T04:00:00.000Z,TNS,0.3,0.33,11.11,0,EQUITY
2020-05-07,FORR,"Forrester Research, Inc.",2020-05-07T04:00:00.000Z,TNS,0.1,0.37,259.22,0,EQUITY
2020-05-07,FOCS,Focus Financial Partners Inc.,2020-05-07T04:00:00.000Z,TNS,0.67,0.74,10.61,0,EQUITY
2020-05-07,FRGI,"Fiesta Restaurant Group, Inc.",2020-05-07T04:00:00.000Z,TNS,0.01,-0.11,-2300.0,0,EQUITY
2020-05-07,INTL,INTL FCStone Inc.,2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,FWONA,Formula One Group,2020-05-07T04:00:00.000Z,TNS,-0.8,-1.48,-83.85,0,EQUITY
2020-05-07,GDIFF,GDI Integrated Facility Services Inc.,2020-05-07T04:00:00.000Z,TNS,0.17,0.2,21.21,0,EQUITY
2020-05-08,FALC,FalconStor Software Inc,2020-05-08T00:00:00.000Z,AMC,,,,0,EQUITY
2020-05-07,FIS,"Fidelity National Information Services, Inc.",2020-05-07T04:00:00.000Z,TNS,1.28,1.28,0.16,0,EQUITY
2020-05-07,FRRVF,"Ferrovial, S.A.",2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,FWONK,Formula One Group,2020-05-07T04:00:00.000Z,TNS,-0.8,-1.48,-83.85,0,EQUITY
2020-05-07,FFG,"FBL Financial Group, Inc.",2020-05-07T04:00:00.000Z,TNS,0.85,0.79,-7.06,0,EQUITY
2020-05-07,THS,"TreeHouse Foods, Inc.",2020-05-07T04:00:00.000Z,TNS,0.33,0.37,13.85,0,EQUITY
2020-05-07,VIRT,"Virtu Financial, Inc.",2020-05-07T04:00:00.000Z,TNS,1.39,2.05,47.38,0,EQUITY
2020-05-07,FVRR,Fiverr International Ltd.,2020-05-07T04:00:00.000Z,TNS,-0.13,-0.08,39.85,0,EQUITY
2020-05-07,FNKO,"Funko, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.07,-0.04,45.21,0,EQUITY
2020-05-07,FLEX,Flex Ltd.,2020-05-07T04:00:00.000Z,TNS,0.24,0.28,16.18,0,EQUITY
2020-05-07,FLT,"FLEETCOR Technologies, Inc.",2020-05-07T04:00:00.000Z,TNS,2.83,3.0,6.04,0,EQUITY
2020-05-07,LBTYK,Liberty Global plc,2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,Z,"Zillow Group, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.38,-0.25,35.06,0,EQUITY
2020-05-07,GLIBP,"GCI Liberty, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.24,-5.99,-2385.48,0,EQUITY
2020-05-07,HCI,"HCI Group, Inc.",2020-05-07T04:00:00.000Z,TNS,0.77,0.54,-29.6,0,EQUITY
2020-05-07,GLIBP,GCI Liberty Inc,2020-05-07T14:59:00.000Z,TNS,,,,0,EQUITY
2020-05-08,WSTG,Wayside Technology Group Inc,2020-05-08T00:00:00.000Z,AMC,,,,0,EQUITY
2020-05-07,RELI,Reliance Global Group Inc,2020-05-07T14:59:00.000Z,TNS,,,,0,EQUITY
2020-05-07,IBIBF,IBI Group Inc.,2020-05-07T04:00:00.000Z,TNS,0.13,0.15,12.78,0,EQUITY
2020-05-07,MSUXF,MISUMI Group Inc.,2020-05-07T04:00:00.000Z,TNS,20.74,12.64,-39.05,0,EQUITY
2020-05-07,GLOG-PA,GasLog Ltd.,2020-05-07T04:00:00.000Z,TNS,0.08,0.15,87.5,0,EQUITY
2020-05-07,GLOG,GasLog Ltd.,2020-05-07T04:00:00.000Z,TNS,0.08,0.15,87.5,0,EQUITY
2020-05-07,GLOP-PC,GasLog Partners LP,2020-05-07T04:00:00.000Z,TNS,0.4,0.59,46.04,0,EQUITY
2020-05-07,GXSBF,Geox S.p.A.,2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,MDU,"MDU Resources Group, Inc.",2020-05-07T04:00:00.000Z,TNS,0.22,0.13,-39.81,0,EQUITY
2020-05-07,TRCK,"Track Group, Inc.",2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,GLUU,Glu Mobile Inc.,2020-05-07T04:00:00.000Z,TNS,0.0,0.0,-100.0,0,EQUITY
2020-05-07,NFYEF,NFI Group Inc.,2020-05-07T04:00:00.000Z,TNS,0.12,-0.01,-108.47,0,EQUITY
2020-05-07,LHCG,"LHC Group, Inc.",2020-05-07T04:00:00.000Z,TNS,0.69,0.75,8.38,0,EQUITY
2020-05-07,GH,"Guardant Health, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.39,-0.29,26.4,0,EQUITY
2020-05-07,GSS,Golden Star Resources Ltd.,2020-05-07T04:00:00.000Z,TNS,0.04,-0.01,-123.26,0,EQUITY
2020-05-07,GTN,"Gray Television, Inc.",2020-05-07T04:00:00.000Z,TNS,0.39,0.4,3.9,0,EQUITY
2020-05-07,GTN-A,"Gray Television, Inc.",2020-05-07T04:00:00.000Z,TNS,0.39,0.4,3.9,0,EQUITY
2020-05-07,SERV,"ServiceMaster Global Holdings, Inc.",2020-05-07T04:00:00.000Z,TNS,0.18,0.08,-55.56,0,EQUITY
2020-05-07,ZG,"Zillow Group, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.35,-0.25,27.75,0,EQUITY
2020-05-07,GBLIZ,Global Indemnity Limited,2020-05-07T04:00:00.000Z,TNS,0.65,0.7,7.69,0,EQUITY
2020-05-07,GMED,"Globus Medical, Inc.",2020-05-07T04:00:00.000Z,TNS,0.38,0.29,-24.28,0,EQUITY
2020-05-07,SRG-PA,Seritage Growth Properties,2020-05-07T04:00:00.000Z,TNS,,-0.59,,0,EQUITY
2020-05-07,SRG,Seritage Growth Properties,2020-05-07T04:00:00.000Z,TNS,,-0.59,,0,EQUITY
2020-05-07,PENN,"Penn National Gaming, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.09,-5.26,-5877.27,0,EQUITY
2020-05-07,NMRK,"Newmark Group, Inc.",2020-05-07T04:00:00.000Z,TNS,0.23,0.09,-60.18,0,EQUITY
2020-05-07,THRM,Gentherm Incorporated,2020-05-07T04:00:00.000Z,TNS,0.46,0.51,11.35,0,EQUITY
2020-05-07,FTMNF,Lundin Gold Inc.,2020-05-07T04:00:00.000Z,TNS,0.03,-0.01,-129.41,0,EQUITY
2020-05-07,GRTS,"Gritstone Oncology, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.73,-0.71,2.74,0,EQUITY
2020-05-07,IT,"Gartner, Inc.",2020-05-07T04:00:00.000Z,TNS,0.32,1.2,270.37,0,EQUITY
2020-05-07,GAU,Galiano Gold Inc.,2020-05-07T04:00:00.000Z,TNS,0.05,0.1,100.0,0,EQUITY
2020-05-07,GBLI,Global Indemnity Limited,2020-05-07T04:00:00.000Z,TNS,0.65,0.7,7.69,0,EQUITY
2020-05-07,NVEE,"NV5 Global, Inc.",2020-05-07T04:00:00.000Z,TNS,0.86,0.84,-2.55,0,EQUITY
2020-05-07,NGS,"Natural Gas Services Group, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.09,-0.06,33.33,0,EQUITY
2020-05-07,SNCAF,SNC-Lavalin Group Inc.,2020-05-07T04:00:00.000Z,TNS,0.25,-0.02,-108.0,0,EQUITY
2020-05-07,SAND,Sandstorm Gold Ltd.,2020-05-07T04:00:00.000Z,TNS,0.02,0.02,0.0,0,EQUITY
2020-05-07,GLGDF,GoGold Resources Inc.,2020-05-07T04:00:00.000Z,TNS,,,,0,EQUITY
2020-05-07,GPRO,"GoPro, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.35,-0.34,2.3,0,EQUITY
2020-05-07,GSAT,"Globalstar, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.02,-0.02,0.0,0,EQUITY
2020-05-07,PRAA,"PRA Group, Inc.",2020-05-07T04:00:00.000Z,TNS,0.23,0.42,85.02,0,EQUITY
2020-05-07,WPG,Washington Prime Group Inc.,2020-05-07T04:00:00.000Z,TNS,-0.07,0.02,128.57,0,EQUITY
2020-05-07,GWTR,Global Water Technologies Inc,2020-05-07T14:59:00.000Z,TNS,,,,0,EQUITY
2020-05-07,GUYFF,Guyana Goldfields Inc.,2020-05-07T04:00:00.000Z,TNS,-0.01,-0.05,-233.33,0,EQUITY
2020-05-07,GLIBA,"GCI Liberty, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.24,-5.99,-2385.48,0,EQUITY
2020-05-07,WLDN,"Willdan Group, Inc.",2020-05-07T04:00:00.000Z,TNS,0.31,-0.13,-142.62,0,EQUITY
2020-05-07,SWX,"Southwest Gas Holdings, Inc.",2020-05-07T04:00:00.000Z,TNS,1.57,1.31,-16.35,0,EQUITY
2020-05-07,WPG-PI,Washington Prime Group Inc.,2020-05-07T04:00:00.000Z,TNS,-0.07,0.02,128.57,0,EQUITY
2020-05-07,AKG,Galiano Gold Inc.,2020-05-07T04:00:00.000Z,TNS,0.05,0.1,100.0,0,EQUITY
2020-05-07,GLOP,GasLog Partners LP,2020-05-07T04:00:00.000Z,TNS,0.4,0.59,46.04,0,EQUITY
2020-05-07,GSIT,"GSI Technology, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.16,-0.16,0.0,0,EQUITY
2020-05-07,SGLOF,Sushiro Global Holdings Ltd.,2020-05-07T04:00:00.000Z,TNS,,17.72,,0,EQUITY
2020-05-07,MGTX,MeiraGTx Holdings plc,2020-05-07T04:00:00.000Z,TNS,-0.48,-0.43,10.97,0,EQUITY
2020-05-07,HSDT,"Helius Medical Technologies, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.16,,,0,EQUITY
2020-05-08,PICO,Pico Holdings Inc,2020-05-08T00:00:00.000Z,AMC,,,,0,EQUITY
2020-05-07,HNGR,"Hanger, Inc.",2020-05-07T04:00:00.000Z,TNS,-0.22,-0.28,-24.44,0,EQUITY
2020-05-07,HLTRF,HLS Therapeutics Inc.,2020-05-07T04:00:00.000Z,TNS,-0.2,0.0,100.0,0,EQUITY
2020-05-07,KOP,Koppers Holdings Inc.,2020-05-07T04:00:00.000Z,TNS,0.51,0.47,-7.84,0,EQUITY
2020-05-07,YETI,"YETI Holdings, Inc.",2020-05-07T04:00:00.000Z,TNS,0.07,0.11,54.93,0,EQUITY
